ID,Name,Latitude,Longitude,Photo_Name,Photo_Path,State,County,NBI_Structure_Number,Year_Built_Text,Year_Rehabilitated_Text,Year_Built,Year_Demolished,Type,Subtype,Recognition,Length_Main_Span_Total,Builder_Contractor,Year_Photographed,Notes,,
3026,Baker Bridge,40.286345,-78.121084,PAHU_T370BakersBrGreatTroughCr.jpg,pa/huntingdon/,Pennsylvania,Huntingdon,317225037730140,1917,1978,1917,,Arch,Closed spandrel ribbed concrete arch,Listed on the National Register of Historic places,49 / 114,,2007,"The Baker Bridge is a two-span concrete arch, listed in the National Register of Historic Places in 1990. The bridge is distinctive in that the arches are composed of two parallel ribs, with the deck cantilevered outwards. Such a design represents economy of materials.",,
3341,Bakerstown Culmerville Road Bridge,40.653798,-79.838498,PAAA_BakerstownCulmervilleRdRR.jpg,pa/allegheny/allegheny/,Pennsylvania,Allegheny,021028013007050,1921,1991,1921,,Deck Truss,Warren,,141,Bessemer & Lake Erie Railroad,2008,"The Bakerstown Road Bridge is designated historically significant by the 1997 Pennsylvania Historic Bridge Inventory due to its association with the Bessemer & Lake Erie Railroad. It is the only single-span deck truss bridge in Allegheny County. In 1921 the Culmerville Railroad Tunnel was daylighted, so the bridge was constructed to carry the road over the new cut.",,
2827,Bald Eagle Valley Road Big Fill Run Bridge,40.722555,-78.183807,PABL_SR4027OldUS220BigFillRun.jpg,pa/blair/,Pennsylvania,Blair,070220071004740,1913,1940,1913,,Arch,Closed spandrel concrete arch,,40,Rehabilitated and widened by the Pennsylvania Department of Highways,2010,"According to the PAHBI, ''The 40'-long, closed spandrel, concrete deck arch bridge, built in 1913, has standard design concrete balustrades. The arch was widened on both the upstream and downstream sides in 1940 which seriously compromised the bridge's design integrity.''",,
2828,Bald Eagle Valley Road Tributary Big Fill Run Bridge,40.72214,-78.184601,PABL_SR4027OldUS220TribBigFillRun.jpg,pa/blair/,Pennsylvania,Blair,,1940,,1940,,Beam,Concrete slab,,,Pennsylvania Department of Highways,2010,The Bald Eagle Valley Road Tributary Big Fill Run Bridge is a state-standard example of a small concrete slab.,,
3342,Baldwin Street Bridge,40.35759,-80.1056,PAAO_BaldwinStMcLaughlinRun.jpg,pa/allegheny/ohio/,Pennsylvania,Allegheny,027414000024160,1935,,1935,,Arch,Closed spandrel elliptical concrete arch,,35,Allegheny County,2008,"Dating from 1935, the Baldwin Street Bridge is one of the later examples of an Allegheny County concrete arch. After 1936 the type was rarely used for stream crossings. Only two concrete arch bridges over small streams built between 1937 and 1945 survive. It is possible that the design fell out of favor due to the 1936 flood. The Baldwin Street Bridge appears to be in much better condition than many similar bridges from the time. The architecture of the bridge is reminiscent of earlier Allegheny County stone arch bridges.",,
2941,"Baldwin Street Extension Bridge (US 6, US 19)",41.693088,-80.15786,PACR_US6NorthOfMeadville.jpg,pa/crawford/,Pennsylvania,Crawford,200006063014230,1937,1983,1937,,Thru Truss,Parker riveted,,149 / 300,"Pennsylvania Department of Highways, Bethlehem Steel Company (Fabricator), J. Lee Plumer (Contractor)",2004,"According to the PAHBI, ''The 1937, skewed, 2 span, 300'-long, riveted Pratt thru truss bridge is supported on concrete abutments and piers. In 1983 concrete barriers were placed inside the truss lines. The bridge, built to a state highway department standard design, is an example of a common technology used since ca. 1895. It has no innovative or distinctive details. It was part of the rebuilding efforts following the devastating 1936 St. Patrick's Day flood when over 275 bridges were destroyed or damaged beyond repair. The bridge is neither historically nor technologically significant. Nor is the highway historically significant. Although now designated US 6, it was not a part of the original highway developed across Pennsylvania's northern tier. In the 1910s and 1920s it was part of SR 5, promoted as the Lakes to the Sea Highway, one of the many tourist trails in the state. Following the adoption of the federal numbering system in 1926 it was renumbered SR 19. It was redesignated as part of US 6 following WW II.''",,
3155,Bank's Covered Bridge,41.091724,-80.28742,PALA_CoveredBrNeshannockCr.jpg,pa/lawrence/,Pennsylvania,Lawrence,377217047670210,1889,1999,1889,,Thru Truss,Wooden covered Burr arch truss supported by load-bearing steel girders,Listed on the National Register of Historic Places,122,,2006,"According to the National Register of Historic Places nomination, ''The Bank's Bridge crosses Neshannock Creek in Wilmington Township northeast of New Castle. This bridge was built in 1889 and is the most recent of the two Lawrence County covered bridges. It uses the Burr arch trussing system and has interior portal walls similar to Bucks County covered bridges.... The Bank's Bridge is a typical Pennsylvania style Burr arch bridge.''",,
3236,Barr Run Road Bridge,40.005462,-80.093915,PAWA_SR2022BarrsRun.jpg,pa/washington/,Pennsylvania,Washington,622022009021920,1914,,1914,,Beam,Concrete slab,,32,,2007,"The Barr Run Road Bridge is an unremarkable concrete beam bridge from the early 20th century. It is one of many in Pennsylvania. The substructure of the bridge has been rated a 4, or ''poor.'' Deterioration is evident in the photograph.",,
401,Barronvale Covered Bridge,39.95276,-79.270483,PASO_BarronvaleCB.jpg,pa/somerset/,Pennsylvania,Somerset,,1830,1907,1830,,Thru Truss,"Burr arch truss, wooden covered bridge","Listed on the National Register of Historic Places, 1980",162,Cassimer Cramer,2007,"The Barronvale Covered Bridge is the longest covered bridge in Somerset County. It is a rare surviving multiple-span Burr arch truss. The bridge was originally built as an multiple kingpost. The bridge identification signs give a build date of 1830, though VisitPA states the bridge was built around 1845. The bridge was modified in 1907 in which the arches were added, converting the bridge to a Burr arch truss. Unlike most covered bridges, the Barronvale Covered Bridge retains historic integrity since it is still truss-supported. The bridge was bypassed in 1962 and is open to pedestrians only.",,
2127,Barton Creek Boulevard Bridge,30.296353,-97.851939,TXTR_BartonCrBlvdBartonCr.jpg,tx/travis/,Texas,Travis,142270AA1856001,1986,,1986,,Beam,Prestressed concrete fin back (inverted haunched beam),Only finback bridge in America,340 / 695,Tony Gee + Quandel,2008,"The Barton Creek Boulevard Bridge is America's only example of a concrete fin back beam bridge. The type is so unusual, the National Bridge Inventory classifies it as an ''other'' for material design and an ''other'' for design construction. The first fin back bridge every built was a commuter railroad bridge in Nuremburg, Germany in 1969. Several large examples have been built in Mexico since the 1990's. According to highestbridges.com, the fin back ''. . . is a prestressed beam bridge with a highly variable depth of prestressing. The fin back design is unique for having the internal cables at their highest as they pass over the piers, enclosed in a wall or 'fin' of concrete. The double hump profile may look similar to a cable-stayed or extradosed bridge, but the engineering has more in common with a pure beam bridge. Many consider the lower profile to be more attractive than a conventional prestressed beam bridge.'' In other words, a fin back bridge is a prestressed concrete beam bridge in which the haunches are inverted above the road deck at the piers. rather than below. (Haunches are defined as the part of the girders that are thicker over the piers, usually coming to a downward point). Despite the Barton Creek Bridge being such an innovative bridge, it is rather obscure. Bridgemapper.com is the first major bridge website to include it! Neither the bridge nor the bridge type has a Wikipedia article (as of 2010)! In 1992, the Consulting Engineers Council of Texas named the Pennybacker Bridge (Loop 360 Bridge), not the Barton Creek Boulevard Bridge, as Texas's most innovative bridge. Note there are a few rare examples of inverted haunched girder bridges throughout America. The fin back is unique because only a single girder is haunched as a fin in the center of the structure.",,
934,Barton Springs Road Bridge,30.265012,-97.765333,TXTR_BartonSpringsRdBartonCr.jpg,tx/travis/,Texas,Travis,142270B00226001,1925,1946,1925,,Arch,"Open spandrel concrete arch, ribbed",,70 / 212,,2008,"The Barton Springs Road Bridge is an open spandrel concrete arch bridge in Zilker Park in Austin. The land for Zilker Park was donated to the city in 1918, though not developed into a park until the 1930's. The beautiful open design of the 1920's concrete arch bridge fits right in with the park. The area around the park has several natural springs. Main Barton Spring feeds the creek, as well as Barton Springs Pool, a public swimming pool located in the creek! It is the largest natural swimming pool in an urban area in America.",,
2251,Bass Pond Bridge,35.532008,-82.553394,NCBU_BiltmoreBassPondBr.jpg,nc/buncombe/,North Carolina,Buncombe,N/A,ca. 1895,,1895,,Arch,Elliptical brick arch,,,Frederick Law Olmstead (Designed the grounds of Biltmore),2006,"The Biltmore Estate was completed in 1895 to be the summer house of George Washington Vanderbilt, grandson of Cornelius Vanderbilt. The original estate was 125,000 acres, though most was sold to become part of Pisgah National Forest. The estate is billed as America's largest home. Vanderbilt hired Frederick Law Olmstead to design the grounds of the estate. A dam was built on Formalie Branch to create a lake for fishing called The Bass Pond. The Bass Pond Bridge was built crossing the upstream reaches of the lake. It is a very rare example of a curved brick arch.",,
2254,Bass Pond Dam Bridge,35.531371,-82.554756,NCBU_BiltmoreBassPondDamBr.jpg,nc/buncombe/,North Carolina,Buncombe,N/A,ca. 1895 (dam); modern bridge,,1895,,Beam,Wooden stringer,,,Frederick Law Olmstead (Designed the grounds of Biltmore),2006,"The Biltmore Estate was completed in 1895 to be the summer house of George Washington Vanderbilt, grandson of Cornelius Vanderbilt. The original estate was 125,000 acres, though most was sold to become part of Pisgah National Forest. The estate is billed as America's largest home. Vanderbilt hired Frederick Law Olmstead to design the grounds of the estate. A dam was built on Formalie Branch to create a lake for fishing called The Bass Pond. Today a wooden bridge crosses over the top of the dam on the Bass Pond Trail. While the bridge is not historically significant, it certainly is scenic. ",,
3343,Bateman Road Bridge,40.42047,-80.21091,PAAO_PA978BatemanRdNBranchRobinsonRun.jpg,pa/allegheny/ohio/,Pennsylvania,Allegheny,020978020000780,1943,,1943,,Arch,Closed spandrel elliptical concrete arch,,35,Allegheny County,2008,"Under Charles Davis in the late 1800's, Allegheny County built many stone arches. Around 1910 under James Chalfant, many stone-faced concrete arch bridges were built. Starting in the 1920's, unadorned concrete arches were constructed under Vernon Covell. After 1936, only a few more were built. In 1943, the Bateman Road Bridge was completed, the last of the small Allegheny County arch bridges. Technological advancements developed for World War II led to improved bridge technologies. What would likely be a small arch or truss before the war became a beam after the war.",,
486,Bayard Truss Bridge,39.274075,-79.369708,WVGR_BayardNBrPotomacR.jpg,wv/grant/,Pennsylvania,"Grant, Garrett",12A065,1896,,1896,,Thru Truss,Pratt pin-connected with stringer approaches,,89 / 124,,2007,"According to the National Bridge Inventory, the 1896 Bayard Truss Bridge is possibly eligible for the National Register of Historic Places. The bridge is a pre-1900 pin-connected Pratt truss in a region with very few historic bridges. As of 2007, it is one of only two truss bridges in Grant County, West Virginia. The other is a state-standard truss from 1931. Likewise, it is one of only two old truss bridges in Garrett County, Maryland. The other one is a state-standard truss from 1934. The next closest county, Tucker County, has no remaining old truss bridges. The bridge is also unusual for having concrete-filled metal cylindrical piers. The bridge was closed to traffic in July of 1988, and is to be replaced sometime before 2014. When that happens, the entire tri-county area will be without a pin-connected truss bridge.",,
